"","Observed"
"65503",3.97141024036101
"65504",-0.379707693917195
"65505",3.05494696615422
"65506",-0.734404655471288
"65507",5.47664388080229
"65508",2.25229058140525
"65509",5.75835779617504
"65510",3.91575249311524
"65511",5.76726435678667
"65512",4.97493330899248
"65513",7.41893910087662
"65514",2.07429868893948
"65515",3.35503013131226
"65516",5.81811753355841
"65517",6.69556514482558
"65518",3.41335849147827
"65519",7.44204028161216
"65520",-0.519134050112299
"65521",4.28168783500672
"65522",2.81772623310287
"65523",4.07343668324392
"65524",-0.116836831440877
"65525",5.73841888236233
"65526",6.23748139278404
"65527",2.59057585643498
"65528",4.82445447889567
"65529",7.72661523372607
"65530",3.46337280375859
"65531",7.14861416522262
"65532",6.67994997615114
"65533",3.38285741458677
"65534",3.0255295006479
"65535",1.1786544171744
"65536",3.7535933446262
"65537",4.52258075518942
"65538",2.7229944106164
"65539",2.44606876616174
"65540",3.21244286555913
"65541",4.76280771461442
"65542",2.42572115903743
"65543",6.14754511885918
"65544",4.72296643737871
"65545",4.70346519351506
"65546",3.40782424255392
"65547",3.57527718185206
"65548",2.85273821285454
"65549",7.17795470385144
"65550",8.33693201204344
"65551",4.77208295643411
"65552",5.89086680991698
"65553",5.55645535272106
"65554",1.96885315577883
"65555",5.88152186251416
"65556",2.57057547374656
"65557",4.33668551799865
"65558",3.19272653639602
"65559",2.73864339636656
"65560",1.3094066989307
"65561",4.02507578246049
"65562",4.49079049765442
"65563",4.01176355780334
"65564",7.18883230088002
"65565",3.80690644331398
"65566",0.805638587914674
"65567",3.6912685859517
"65568",2.85610930675739
"65569",2.32296720237285
"65570",3.25012975293892
"65571",10.1129433086101
"65572",3.11124958682508
"65573",3.44072625951487
"65574",7.53772027130632
"65575",3.84916105400424
"65576",6.14291839450347
"65577",5.20733270042808
"65578",0.868014303520449
"65579",3.38537428717675
"65580",8.99606032523998
"65581",3.01318285073483
"65582",-1.11185275651875
"65583",5.60124855754245
"65584",2.69034623068651
"65585",4.20782879301685
"65586",3.75916314351348
"65587",4.0096239483228
"65588",1.74272789861151
"65589",5.60327701071056
"65590",1.16659073211986
"65591",6.58249348482007
"65592",2.21487208734131
"65593",0.113380044961024
"65594",3.35513667663335
"65595",2.79576782927578
"65596",4.35775696843117
"65597",7.15261035426873
"65598",3.4968949871649
"65599",5.36733481097257
"65600",3.28019431726965
"65601",3.78709606137901
"65602",5.37032010571412
"65603",7.14070399037367
"65604",0.132939282428108
"65605",2.68114863282318
"65606",4.17718979727475
"65607",5.24232590381262
"65608",3.57736160889859
"65609",5.00220568354188
"65610",3.79193373289942
"65611",4.80747405984678
"65612",8.87344862945824
"65613",5.55010152519696
"65614",5.04609978822526
"65615",5.45455376208792
"65616",2.69822418581061
"65617",5.82922619607919
"65618",7.31725932710376
"65619",7.22055149350634
"65620",5.78647155674747
"65621",3.61418413998175
"65622",5.13445017235508
"65623",4.14269800786661
"65624",8.61005895938958
"65625",8.56506405182312
"65626",2.95947092034949
"65627",6.08518503928551
"65628",6.53120498406845
"65629",5.17532095212899
"65630",6.16420137184217
"65631",2.4308372860418
"65632",7.69038867620455
"65633",5.09716656725143
"65634",7.54899113614779
"65635",6.85019062900183
"65636",4.73501738726881
"65637",2.51767169436539
"65638",4.81314676876277
"65639",-1.55906778137627
"65640",6.38790913618379
"65641",3.72703031575898
"65642",4.58634064338281
"65643",4.95497934063249
"65644",2.97982090325343
"65645",5.10151346365518
"65646",3.39817788613009
"65647",4.16337683882764
"65648",2.01767542596826
"65649",9.69202969273341
"65650",7.03388854119677
"65651",7.49175144262142
"65652",4.19954995333527
"65653",6.59152872464523
"65654",6.56135491871078
"65655",5.79056073238933
"65656",3.52887865823795
"65657",7.41329516933782
"65658",4.01927256019248
"65659",3.09521400443423
"65660",7.82299786009394
"65661",5.50508305590739
"65662",9.06272453327924
"65663",6.25703472561864
"65664",5.90510349158883
"65665",5.650060165449
"65666",2.21328649052354
"65667",7.88366426424679
"65668",0.610951237356047
"65669",5.36108694970061
"65670",7.23452960705668
"65671",3.40028646041801
"65672",3.90961976689227
"65673",6.45331378615205
"65674",5.20563151375779
"65675",5.3538802245635
"65676",6.45437157872482
"65677",3.6128997916176
"65678",3.54737640259154
"65679",5.34525985382883
"65680",5.85095654975651
"65681",5.31890515709627
"65682",3.89621879974844
"65683",5.10539800081816
"65684",3.82499334184696
"65685",5.65178796003046
"65686",8.28615976561504
"65687",4.78297212436637
"65688",6.50383935157907
"65689",3.47700969945146
"65690",5.78065200373707
"65691",7.70148049187106
"65692",3.76197098001681
"65693",6.91892764380508
"65694",3.12844528260973
"65695",5.56362040293759
"65696",5.51655155518474
"65697",5.01698298992443
"65698",4.3057664897138
"65699",1.33299696527131
"65700",3.98688675812951
"65701",2.76806641027577
"65702",6.75469763322261
"65703",3.67945399156516
"65704",7.33669269891953
"65705",5.83578108423197
"65706",5.0670226958119
"65707",6.80092101873043
"65708",5.89406544439437
"65709",5.44506643028885
"65710",3.13676590092877
"65711",5.72507557076673
"65712",8.49344332899418
"65713",5.28553845231075
"65714",5.88093474049404
"65715",5.37762384154221
"65716",2.28034837707098
"65717",6.99101159377697
"65718",8.69357309380181
"65719",4.78036352141799
"65720",6.02537033549456
"65721",2.67162327466059
"65722",8.24570203411763
"65723",6.07874573190499
"65724",2.79527555272175
"65725",8.83760252025231
"65726",6.98424546879846
"65727",2.86990665439191
"65728",1.18130885288336
"65729",1.78592199699227
"65730",1.9029713277907
"65731",3.02640552157029
"65732",5.23944874590169
"65733",7.29354018368933
"65734",8.14639880954706
"65735",8.23616903982981
"65736",4.24368148222546
"65737",7.76100934200741
"65738",4.49123576455241
"65739",3.62855832459112
"65740",3.27883543811446
"65741",7.27776791337128
"65742",6.44117054625588
"65743",4.63609386840696
"65744",3.35791116391183
"65745",6.1523663176395
"65746",6.32554721625239
"65747",7.2657945092862
"65748",4.37808283923902
"65749",4.15172868547176
"65750",7.0404707511238
"65751",9.24614878270357
"65752",5.91512866448207
"65753",3.04202575870041
"65754",3.64390462589988
"65755",4.88510578709338
"65756",3.47383768606032
"65757",4.78513572503899
"65758",6.66015824579139
"65759",7.613571961039
"65760",6.82486520958342
"65761",8.1802755943101
"65762",6.20829725506127
"65763",5.09261709804572
"65764",8.18153487481401
"65765",3.19271782147579
"65766",12.0401193261377
"65767",5.96299655620149
"65768",8.70459914746565
"65769",3.44769991655191
"65770",2.82533721818639
"65771",8.85882911417025
"65772",9.20386909451231
"65773",8.90437043119381
"65774",2.62384811290572
"65775",4.43717472337693
"65776",1.90682049615541
"65777",8.10937572535929
"65778",5.73566859430539
"65779",8.09768142993885
"65780",3.72438708556409
"65781",6.90122542203405
"65782",7.66915253112783
"65783",4.58145985746419
"65784",6.34231939612725
"65785",9.26103789769271
"65786",9.44451294766872
"65787",6.62926598323186
"65788",5.95387761747468
"65789",7.59529038143677
"65790",7.5228171085699
"65791",8.66865660730391
"65792",5.71965191463207
"65793",7.66659752017279
"65794",5.19655401858156
"65795",5.29262232364959
"65796",6.80443999770474
"65797",6.15707771200513
"65798",7.97359613439368
"65799",7.09147949973014
"65800",8.13433869323936
"65801",5.99985010547312
"65802",6.7163691122482
"65803",5.88907427040029
"65804",9.48565558988029
"65805",2.89624312294622
"65806",5.26481191047119
"65807",6.60978691306699
"65808",7.12310799631505
"65809",8.67274601832892
"65810",8.33743609288982
"65811",8.79512063611014
"65812",4.93076465636818
"65813",6.7743907883518
"65814",8.16745166381386
"65815",5.77945033409487
"65816",6.30957617450215
"65817",6.51283299072904
"65818",7.21931310021255
"65819",5.0840077834967
"65820",7.07811301892969
"65821",7.07950300849504
"65822",4.36857728360324
"65823",9.25273499106584
"65824",6.57790969287288
"65825",7.34969757375304
"65826",7.18581945418816
"65827",5.52742107151903
"65828",8.15179374336305
"65829",10.0810257968402
"65830",5.93846041704579
"65831",8.91759296674521
"65832",7.06564210698309
"65833",6.0237061924661
"65834",8.47996655115544
"65835",7.27327769743586
"65836",6.76034717415139
"65837",5.72349951409018
"65838",10.0844850201076
"65839",6.22845773765436
"65840",7.50588575889849
"65841",7.90251771095574
"65842",7.98528663068341
"65843",7.87622926268976
"65844",12.6844972083003
"65845",3.62819450369276
"65846",8.89008325020267
"65847",8.40460887939217
"65848",7.84262701266757
"65849",8.97068990173045
"65850",8.17823957638481
"65851",8.92230315136205
"65852",7.3477910689302
"65853",11.0269137645234
"65854",6.30501907362413
"65855",8.51260672166017
"65856",8.66642832873618
"65857",10.764664929871
"65858",7.57805235736932
"65859",7.33131173272515
"65860",8.91120302108084
"65861",10.5884851073126
"65862",4.43184304728127
"65863",11.4747840194646
"65864",8.36849821720887
"65865",7.68798564708485
"65866",5.27068567238055
"65867",3.74473960911204
"65868",4.16319408359931
"65869",6.55652992176082
"65870",8.42267621308067
"65871",11.4221777429882
"65872",7.54836712421784
"65873",3.24561312422415
"65874",11.2299285910234
"65875",7.62262834475045
"65876",7.91758828221118
"65877",6.77691344449566
"65878",6.1153706817546
"65879",8.69964106965826
"65880",5.54577324309103
"65881",8.92439818769884
"65882",10.5878521815268
"65883",11.8169281206631
"65884",10.7612848856472
"65885",8.92783144103525
"65886",9.69556859834286
"65887",9.02566041131238
"65888",9.1676110839586
"65889",9.14529060909887
"65890",10.6461577252789
"65891",5.59679804157988
"65892",12.1568536057721
"65893",9.98056250570652
"65894",4.85362832140001
"65895",7.9640697307644
"65896",6.15734143422655
"65897",8.93593504655434
"65898",6.62113237035219
"65899",9.25961916193106
"65900",11.5898163810736
"65901",5.90309539849317
"65902",8.91587868252027
"65903",10.0002316677297
"65904",11.1530091181279
"65905",6.90318386913517
"65906",5.46687871967951
"65907",10.3402862288586
"65908",9.4060842400733
"65909",5.12961732439087
"65910",7.01749275643034
"65911",9.0944364041668
"65912",7.67161506581608
"65913",5.9564596472475
"65914",8.96344053241486
"65915",9.03291448559049
"65916",3.10929789044585
"65917",5.33974148576677
"65918",8.24305273392192
"65919",7.67829834873131
"65920",6.86461380718616
"65921",5.54953138873883
"65922",7.8633890316086
"65923",6.84638420035784
"65924",7.29840310101259
"65925",8.16665141291008
"65926",7.4361796605458
"65927",3.85584401378734
"65928",5.38118077967018
"65929",7.22445404495625
"65930",8.86275097131026
"65931",4.50265544342346
"65932",9.18233574985289
"65933",5.29840828944643
"65934",5.66696722043018
"65935",8.8502840525346
"65936",9.82149156403552
"65937",7.0195336704646
"65938",11.9591565706691
"65939",6.78185433857532
"65940",7.50041312705356
"65941",9.95125936396206
"65942",6.89653751686402
"65943",10.7387901026424
"65944",4.97433705797128
"65945",6.91086822063715
"65946",7.54146006049466
"65947",7.97018912219795
"65948",7.56100067260849
"65949",7.06841425741172
"65950",7.87882417451574
"65951",8.10765881229147
"65952",9.12241039727507
"65953",9.84678348021912
"65954",11.6227724372271
"65955",5.44830562224445
"65956",9.53099043021906
"65957",7.46321665815797
"65958",10.5162246619673
"65959",9.71620686626163
"65960",6.33579430853137
"65961",5.1167963812046
"65962",10.8546405548181
"65963",4.299284173792
"65964",8.16220964998167
"65965",7.40932186690122
"65966",10.9889782881445
"65967",7.08819629587617
"65968",13.4231656214885
"65969",8.80283609675926
"65970",5.22249065620497
"65971",8.16414434461771
"65972",7.64769605542287
"65973",5.20538709979279
"65974",9.60872263603941
"65975",7.20435443982819
"65976",8.28856717043832
"65977",9.40647829623168
"65978",6.98490639057552
"65979",7.25679431738778
"65980",9.91969222769334
"65981",9.42340532911892
"65982",9.3515177182407
"65983",9.46318897615045
"65984",3.90425137028521
"65985",6.07679280380997
"65986",8.24608506195253
"65987",3.94131548462332
"65988",4.59090325281386
"65989",3.2902583383028
"65990",7.90623671271564
"65991",4.66045246004725
"65992",9.74916826301127
"65993",6.63724730369131
"65994",7.46084115112769
"65995",6.27988887788631
"65996",7.86528852065337
"65997",10.5727272191269
"65998",8.84874801552394
"65999",11.4959668267753
"66000",8.5665515914696
"66001",7.80519947002025
"66002",9.02551494418253
"66003",9.63138644067923
"66004",8.31006807321795
"66005",12.1645101474942
"66006",6.86397471678815
"66007",10.5652257184149
"66008",8.8311354159703
"66009",7.7664010099742
"66010",8.64687948185769
"66011",7.62367468645078
"66012",11.7555942004771
"66013",9.53137346199419
"66014",9.31075602445435
"66015",11.28599580978
"66016",9.24130860100113
"66017",10.4929700203011
"66018",10.1376957417186
"66019",9.30447129484001
"66020",7.73257284770236
"66021",10.0141699818413
"66022",7.88654893705003
"66023",9.3740993983419
"66024",7.95880748296744
"66025",6.52583472680209
"66026",9.24566657306084
"66027",9.14346699815196
"66028",9.6993457273299
"66029",9.29440617490071
"66030",7.15109337002629
"66031",9.01438185130551
"66032",7.29562374269432
"66033",6.91240356244468
"66034",10.4781965487604
"66035",8.01921610525222
"66036",7.79610822267884
"66037",7.14346003697939
"66038",10.5530870985128
"66039",8.60678198075692
"66040",8.23375419481991
"66041",4.8226391077553
"66042",6.72466475992223
"66043",6.85453266865174
"66044",10.8882998154844
"66045",5.46291462750058
"66046",6.67287195701403
"66047",6.83244322169759
"66048",7.64566815376334
"66049",8.95608128863557
"66050",5.84008488582114
"66051",7.11786948698133
"66052",5.99227432883851
"66053",12.1516739071832
"66054",7.37535021658838
"66055",8.19640762228338
"66056",6.72072054922838
"66057",9.37913007104813
"66058",3.43676198927867
"66059",7.09437461210902
"66060",4.54043793381252
"66061",7.83311525092468
"66062",5.53307916649582
"66063",4.54422458108269
"66064",8.43365467628621
"66065",5.58484464959961
"66066",4.9990690466167
"66067",8.70798449920108
"66068",6.21385460271511
"66069",8.55324560721383
"66070",4.66708495136123
"66071",5.76137845575004
"66072",8.2304642138101
"66073",9.38443225362107
"66074",7.6975589653488
"66075",3.97229528633587
"66076",10.0797240622428
"66077",8.90000105528701
"66078",6.61146213348904
"66079",6.84120667827813
"66080",3.08044281956245
"66081",6.32924359170744
"66082",8.43919974611575
"66083",9.07311697823646
"66084",8.03215424464526
"66085",6.2728290821087
"66086",8.21569893955642
"66087",7.05912829392277
"66088",4.6464605262003
"66089",7.18254191130189
"66090",8.94549101424595
"66091",9.76635208540419
"66092",10.5621499284095
"66093",6.58229653617395
"66094",7.36795546310343
"66095",7.52647164683197
"66096",8.5882495408387
"66097",10.9062111440682
"66098",6.0914683386333
"66099",7.4272745524898
"66100",9.25897845761911
"66101",9.24409919039812
"66102",10.3618263378221
"66103",5.57778567806251
"66104",8.45113832465557
"66105",12.0492940990451
"66106",7.31464421568508
"66107",7.46686639540776
"66108",8.18646159013293
"66109",7.05966369656496
"66110",6.83993368686414
"66111",8.87966401850516
"66112",11.7285217150325
"66113",6.0875489654024
"66114",6.11183064876883
"66115",9.39963423452754
"66116",7.31939099097154
"66117",9.87426500093605
"66118",5.84663581007802
"66119",7.36141499803143
"66120",10.1080765680771
"66121",11.271695387544
"66122",8.19971933880557
"66123",6.60640275732321
"66124",10.8498298704797
"66125",9.88039693437082
"66126",7.51317660036078
"66127",6.70460476905587
"66128",8.29632484540139
"66129",8.86843042842595
"66130",8.51899071279895
"66131",11.2045083714569
"66132",6.04906907426502
"66133",4.4510797064752
"66134",7.75901634599601
"66135",10.0328102812013
"66136",6.75722751613258
"66137",5.68960773633715
"66138",5.65329543259757
"66139",6.71753999000733
"66140",8.60479653497667
"66141",5.63738903589905
"66142",6.15462484219354
"66143",10.0979853044183
"66144",9.30098822863581
"66145",10.9392467891142
"66146",11.2657027582912
"66147",6.02934175142206
"66148",8.98494518000717
"66149",5.78430214761354
"66150",4.96390007709301
"66151",6.94667461241809
"66152",6.77434888781072
"66153",8.58968290010955
"66154",7.85953557273092
"66155",4.46974097993835
"66156",9.08735807642651
"66157",7.01118132494798
"66158",10.5257018135088
"66159",8.24955066771043
"66160",7.90764442574737
"66161",7.57058662752881
"66162",6.02132397863441
"66163",10.5258737238981
"66164",4.11825919213531
"66165",9.17917380383822
"66166",10.2060060631431
"66167",5.8078134936247
"66168",6.35065955861628
"66169",7.39080698564913
"66170",6.2282625680798
"66171",9.2980690587629
"66172",10.2811851756652
"66173",5.07105825147629
"66174",8.05659785869886
"66175",8.23393394912119
"66176",8.05077749201612
"66177",6.27447168957992
"66178",8.48770161177405
"66179",5.25290680116632
"66180",8.80375979113069
"66181",10.2261691058772
"66182",5.25203195027183
"66183",8.11349575582317
"66184",4.69827477042513
"66185",10.0906144545238
"66186",10.6105430646876
"66187",8.44640971081741
"66188",6.15740512543086
"66189",4.58957182425852
"66190",12.9262898548181
"66191",7.04198873967729
"66192",8.62833810669059
"66193",8.18360399424575
"66194",5.11960811603488
"66195",9.13413687826644
"66196",7.68831573008232
"66197",6.17683606498715
"66198",6.36017089991424
"66199",9.04646220863738
"66200",8.08660713175576
"66201",7.797247488087
"66202",6.77871200078802
"66203",7.29460240990118
"66204",6.77166040749133
"66205",10.4974754723625
"66206",9.99447114860772
"66207",4.94197635510249
"66208",11.4839367964938
"66209",9.13948578967636
"66210",7.29865319524808
"66211",8.03272815410096
"66212",6.57693507596889
"66213",8.03595850337853
"66214",6.17904075274665
"66215",8.52368399196622
"66216",7.80660951263052
"66217",6.30475061852539
"66218",11.0049598601402
"66219",6.93415747345231
"66220",6.26922314503312
"66221",7.99107392643462
"66222",6.99863729963478
"66223",10.0128176164973
"66224",4.2345595070264
"66225",7.43408041414332
"66226",10.7252471754029
"66227",6.33630127567598
"66228",6.80603199341615
"66229",8.53550362200112
"66230",8.33140793457795
"66231",8.73852861110495
"66232",7.4705334901837
"66233",8.99808985942906
"66234",7.6911698116407
"66235",6.97139848225154
"66236",5.70215838052991
"66237",4.5576798938286
"66238",5.5675408170201
"66239",7.35463004224231
"66240",11.3183687699934
"66241",12.1490133404837
"66242",8.75158863178941
"66243",10.3950048577739
"66244",5.53071258839703
"66245",6.51388852144024
"66246",8.70756414417945
"66247",6.47311717406837
"66248",6.75293692888226
"66249",3.43053217857132
"66250",5.41751486824579
"66251",6.4846597474047
"66252",6.01477964249331
"66253",6.77118501003469
"66254",7.0528813530491
"66255",4.1528268481834
"66256",4.789355173485
"66257",7.82871292181243
"66258",5.75628018718765
"66259",7.7935562219138
"66260",8.00909309766295
"66261",11.0696483798948
"66262",5.19922841400825
"66263",7.40288589928412
"66264",5.0834347436675
"66265",6.71904694468059
"66266",6.44580406566168
"66267",6.03730042565082
"66268",7.7611409636143
"66269",5.97313564171944
"66270",8.94899168122079
"66271",7.40007882980516
"66272",10.1301151998534
"66273",7.88393334599405
"66274",11.1949864204414
"66275",8.69534215629991
"66276",6.46516920145508
"66277",11.4720851841426
"66278",8.3380449817024
"66279",9.31447645218456
"66280",12.5510020657285
"66281",9.98366189721459
"66282",9.75142992639034
"66283",11.8270432339646
"66284",7.76983929488012
"66285",6.65732916906929
"66286",6.60377945409737
"66287",8.4515162049664
"66288",8.45322159949223
"66289",9.03442365351776
"66290",7.52555726219575
"66291",7.02746373802342
"66292",8.89044610833167
"66293",5.8133556817953
"66294",4.37014321025354
"66295",4.28866607856793
"66296",5.23338855632134
"66297",8.60905405304074
"66298",5.97212936219413
"66299",4.83165604262974
"66300",8.55485304628629
"66301",6.54021048339558
"66302",5.18006470553208
"66303",5.58184151423826
"66304",11.1961590261063
"66305",8.45831150577824
"66306",11.100601589071
"66307",5.40591789613056
"66308",11.6700133239259
"66309",8.48643012989365
"66310",5.72083533534438
"66311",7.76117476381746
"66312",9.76417142664303
"66313",8.45444042126012
"66314",11.3366386473283
"66315",10.5786199025626
"66316",11.0939214031788
"66317",7.90841235893912
"66318",7.32342334853916
"66319",7.60338576884162
"66320",7.34820804414901
"66321",7.03001421254148
"66322",6.72064668424166
"66323",8.04047484474458
"66324",7.05714487085608
"66325",8.80990157318841
"66326",5.18912323215226
"66327",6.37261752009808
"66328",8.51369910024201
"66329",6.58503485798226
"66330",9.34490301254964
"66331",8.49275270607818
"66332",8.91737690984168
"66333",10.2451013724639
"66334",7.64879809586695
"66335",8.76573681599584
"66336",9.33603926553905
"66337",9.48646728260307
"66338",4.86570647445091
"66339",12.1404624587921
"66340",4.4781157759556
"66341",6.48343426359394
"66342",5.67938996142721
"66343",7.78025137499391
"66344",11.8618279323201
"66345",10.0383239963057
"66346",7.33050963904728
"66347",8.54948342652946
"66348",8.01660073783249
"66349",3.60679884374771
"66350",3.78902438035242
"66351",4.78234913007341
"66352",10.4946659049839
"66353",10.6789026592082
"66354",2.53250746957601
"66355",6.98444308614963
"66356",7.2535597183575
"66357",9.45113886407061
"66358",4.1936670516498
"66359",6.65192126757684
"66360",7.92752410450545
"66361",2.871796870392
"66362",7.300557989389
"66363",8.29774661076983
"66364",7.94363188657387
"66365",8.58210415579082
"66366",4.06003405186541
"66367",5.76836629183749
"66368",6.23245701458357
"66369",6.45112497928705
"66370",7.143812437218
"66371",9.20701058084441
"66372",7.68284408846969
"66373",5.00608282657861
"66374",8.49158873276621
"66375",10.920205177873
"66376",4.24958050152148
"66377",5.88380891533771
"66378",4.84924540105807
"66379",6.57879174495745
"66380",6.34666386839967
"66381",6.3012273553848
"66382",6.39552354523909
"66383",10.8918825064139
"66384",8.90393141792364
"66385",9.35582488203663
"66386",6.97433197120512
"66387",5.66787620942683
"66388",5.48137050613469
"66389",7.32065232286896
"66390",7.0900603941503
"66391",6.47696383236521
"66392",8.95618177109581
"66393",8.40555581006723
"66394",8.49103998052711
"66395",8.5400661834103
"66396",5.51087574479604
"66397",6.82625872485745
"66398",7.31969657654186
"66399",7.90117005454621
"66400",5.59995813145921
"66401",6.11745365927926
"66402",5.99069844871719
"66403",8.20536150336139
"66404",12.3496300342765
"66405",5.66364257072119
"66406",7.85737078004244
"66407",5.49322092888307
"66408",7.03252480729639
"66409",7.07280583799996
"66410",7.60746006293472
"66411",9.61249123999057
"66412",7.96525161494033
"66413",6.06750950432133
"66414",7.57649331501016
"66415",9.02578402610892
"66416",4.35450640331951
"66417",4.94340011716268
"66418",6.2120799886873
"66419",5.70597447912934
"66420",12.1811618743889
"66421",8.74709096828768
"66422",8.48871192252424
"66423",9.70226712323459
"66424",6.87183697949625
"66425",3.65335730706833
"66426",6.20223663004879
"66427",5.05744333848902
"66428",3.07807772033176
"66429",4.93226663817058
"66430",8.65956129198826
"66431",10.0781460193749
"66432",5.70199368215769
"66433",6.52979628937899
"66434",6.77876350467821
"66435",7.54214894012776
"66436",7.60028354377134
"66437",4.5818974578737
"66438",10.5418076841932
"66439",12.876516701101
"66440",9.5382933378891
"66441",7.84265222214984
"66442",8.42884877732722
"66443",5.09411074858435
"66444",8.08060989150298
"66445",7.49620843824338
"66446",7.07874474794033
"66447",7.79944061910961
"66448",8.56309503522088
"66449",5.81160113273982
"66450",9.21247818062871
"66451",11.1052856351454
"66452",7.50950523936582
"66453",7.16634800530913
"66454",7.84695814665617
"66455",4.19340870028116
"66456",9.31684305791077
"66457",6.36987509457692
"66458",6.09141634321686
"66459",10.886667360439
"66460",8.4642011361945
"66461",5.09962717710912
"66462",5.44711777905275
"66463",8.75330887027808
"66464",9.54992990323483
"66465",10.1892637138685
"66466",3.15990534299457
"66467",7.93181629406404
"66468",5.27428849530281
"66469",10.4158141124468
"66470",6.61434848675706
"66471",9.8601309052762
"66472",8.8532756435364
"66473",4.19207957670661
"66474",6.41950710673633
"66475",6.15657006516631
"66476",6.33061764131286
"66477",6.95602423177364
"66478",11.5170263807252
"66479",7.15758145497882
"66480",8.83228047887051
"66481",4.33402334594953
"66482",6.06907526141931
"66483",7.23467604942092
"66484",7.46320763411012
"66485",8.57762368089752
"66486",7.88418732426168
"66487",7.26672685755524
"66488",7.98248088714487
"66489",9.01523748253103
"66490",7.82312409416045
"66491",6.90309869811993
"66492",2.4347884555703
"66493",7.16479536540498
"66494",7.49833310484857
"66495",8.58782195609082
"66496",8.79032982475134
"66497",6.60577238435056
"66498",7.60464450802235
"66499",7.60684134090112
"66500",5.51489333497999
"66501",7.4282333266399
"66502",4.3053962215701
"66503",6.46206540124605
"66504",5.0083604489629
"66505",10.4874855755233
"66506",10.5675775428622
"66507",8.21752764511671
"66508",4.86313883113279
"66509",6.03003539474157
"66510",7.24668959543878
"66511",5.73112842531754
"66512",9.89189021437436
"66513",7.33041343229487
"66514",9.42883928179076
"66515",6.16877036384281
"66516",6.17229835505773
"66517",8.03419808641911
"66518",8.84585483114051
"66519",8.17397968835025
"66520",5.7511985769838
"66521",8.29881673559671
"66522",7.60110961366823
"66523",6.84294867812992
"66524",8.10504790370844
"66525",5.64950223026564
"66526",5.02016020245038
"66527",6.8865208914089
"66528",8.36864175406833
"66529",7.11767057921081
"66530",4.24792844316767
"66531",9.80354455414754
"66532",6.73820109995963
"66533",6.99857311732396
"66534",6.07923148182676
"66535",10.777030285329
"66536",7.88923137107387
"66537",10.3818600517087
"66538",12.079911387347
"66539",6.84665597504579
"66540",10.9861480067034
"66541",7.39858926236896
"66542",4.82758869132643
"66543",9.83734884562583
"66544",9.21692652475377
"66545",7.92076783952819
"66546",4.4543412819529
"66547",5.24157804459347
"66548",10.7167120979545
"66549",7.20432665353949
"66550",5.09022912052903
"66551",6.59130985231368
"66552",12.2147278595717
"66553",4.79146041093467
"66554",7.40859439578011
"66555",8.23105189836383
"66556",9.95928183077703
"66557",6.06057174609666
"66558",6.64887555621348
"66559",6.37950951988967
"66560",7.13780397468813
"66561",7.4665506595647
"66562",9.23609449291432
"66563",10.0261865608397
"66564",10.8577344490499
"66565",9.06058868908334
"66566",11.3878546763613
"66567",10.4242029090252
"66568",9.32592675373058
"66569",8.05791175000983
"66570",7.32561610863442
"66571",5.97928575013486
"66572",6.2549729964969
"66573",10.0713017028202
"66574",8.22228782907133
"66575",7.46336619948783
"66576",9.51020005436404
"66577",8.24482714246257
"66578",9.60239785406297
"66579",4.83713440634382
"66580",7.94352270927928
"66581",9.69985993365506
"66582",6.71512666665107
"66583",9.62652095573369
"66584",8.94781303248229
"66585",9.0688569201665
"66586",6.29787217480699
"66587",7.69370704295311
"66588",5.4531647265575
"66589",6.46473681898258
"66590",7.41377588619958
"66591",9.84303950357867
"66592",10.432028781683
"66593",8.48038433794295
"66594",10.1845852325653
"66595",13.6284706201748
"66596",10.544678147447
"66597",7.5708197498906
"66598",5.15043609257632
"66599",8.34261232437574
"66600",10.3825024965322
"66601",9.71793544236653
"66602",8.06163645524593
"66603",7.20543469920853
"66604",8.44843148533604
"66605",8.05819447989952
"66606",6.63851180125935
"66607",8.89602948077223
"66608",7.84189030623619
"66609",10.2034658893423
"66610",9.52130432947024
"66611",5.8632857820192
"66612",4.19012458876297
"66613",6.79267139900851
"66614",7.50683762943935
"66615",10.8499029658145
"66616",8.68475644075806
"66617",3.94153088389337
"66618",4.82198051062564
"66619",5.22147213119027
"66620",5.89111869706626
"66621",9.35733990288735
"66622",9.92060234073939
"66623",9.37263334086502
"66624",8.34495394168946
"66625",5.97355194700046
"66626",9.11980478543937
"66627",4.4039824048135
"66628",10.0381276910558
"66629",8.5836414684735
"66630",8.85060483361792
"66631",6.93768173238139
"66632",10.0601236875195
"66633",6.27869199596459
"66634",8.11478573086053
"66635",5.05592187303471
"66636",10.6345800079434
"66637",11.7404802854255
"66638",8.63956633337029
"66639",6.31456557134093
"66640",8.96194921282692
"66641",8.3859692348486
"66642",5.70443083153121
"66643",7.78062831912117
"66644",8.41364448589533
"66645",9.4887189058098
"66646",8.243200598927
"66647",8.37656563678571
"66648",10.0039019198657
"66649",9.23867814005637
"66650",12.732000071429
"66651",11.4799211393656
"66652",8.89321871511033
"66653",11.6916734326109
"66654",6.31793414769573
"66655",13.1270088998376
"66656",6.29689046056572
"66657",6.55269218176815
"66658",4.58471716961842
"66659",11.1572409762457
"66660",6.86009598398307
"66661",7.63096729605372
"66662",8.88018534664374
"66663",11.5029338899459
"66664",10.3713732786519
"66665",7.36995119867437
"66666",7.20582081412519
"66667",8.78475204487117
"66668",8.15098251672279
"66669",4.88986225545243
